prompt_id,prompt,category,difficulty,expected_reasoning,domain,constraint_count,estimated_complexity,output_format,source,augmentation_band,prompt_length,word_count,estimated_input_tokens,contains_code,contains_math,contains_json,contains_markdown,contains_numbers,contains_question,reasoning_score,technical_complexity,reasoning_depth,task_complexity,constraint_complexity,context_complexity,complexity_score,constraint_density,requested_format,presence_of_tables,sql_indicators,api_keywords,system_design_keywords,algorithmic_complexity,dependency_between_subtasks,multi_turn_context,code_indicators,math_indicators,routing_score,routing_confidence,local_latency_ms,remote_latency_ms,local_cost,remote_cost,local_quality_score,remote_quality_score,local_llm_quality,remote_llm_quality,local_heuristic_quality,remote_heuristic_quality,local_tokens,remote_tokens,label
imported_539-10,"Give me five useful facts about Emotional Intelligence, including Emotional Intelligence.",general,easy,low,social_skills,0,0.0668,text,10k_chatbot_prompts,under_100,89,11,23,0,0,0,0,0,0,1,0.0,0.0,0.25,0.0,0.0533,0.0668,0.0,text,0,0,0,0,0,0,0,0,0,5,High,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,LOCAL
imported_829-9,"Create a phased implementation plan for an organization adopting Data Stewardship. Compare options involving Data Stewardship, Metadata Management, Data Governance, Data Quality, Data Lineage, identify dependencies, risks, owners, measurable milestones, and rollback criteria.",planning,medium,medium,metadata_management,0,0.459,text,10k_chatbot_prompts,under_100,276,33,69,0,0,0,0,0,0,5,0.0,0.245,0.98,0.0,0.1883,0.459,0.0,text,0,0,0,0,0,0,0,0,0,35,High,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,REMOTE
imported_79-5,"Create a phased implementation plan for an organization adopting E-commerce Platforms. Compare options involving e-commerce, online store, Shopify, WooCommerce, Magento, identify dependencies, risks, owners, measurable milestones, and rollback criteria.",planning,medium,medium,business_incubation,0,0.4584,text,10k_chatbot_prompts,under_100,253,29,64,0,0,0,0,0,0,5,0.0,0.245,0.98,0.0,0.1833,0.4584,0.0,text,0,0,0,0,0,0,0,0,0,35,High,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,REMOTE
imported_278-4,Translate this short sentence into plain English: “A brief introduction to Subduction Zones and subduction zones.”,translation,easy,low,plate_tectonics,0,0.105,text,10k_chatbot_prompts,under_100,114,16,29,0,0,0,0,0,0,1,0.0,0.0,0.4,0.0,0.0626,0.105,0.0,text,0,0,0,0,0,0,0,0,0,8,High,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,LOCAL
gen_003790,"Compose a reflective story in which foreign key becomes a symbol for changing lock wait time. Include interacting constraints, uncertainty, and second-order effects. Format the response as markdown table. Use enough detail to support a robust answer, including context, assumptions, and acceptance criteria. Return the core result using the requested schema. Mark any facts that would need external verification. Use accessible language for a mixed-expertise audience. Address security and privacy implications. Optimize for low-latency operational use.",creative_writing,medium,medium,databases,0,0.5677,table,existing_project,under_100,553,76,139,1,0,0,0,0,1,6,0.6832,0.2929,0.8,0.28,0.15,0.5677,0.013157894736842105,table,0,1,1,0,0,1,0,1,0,51,High,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,REMOTE
imported_515-3,"Review a proposed Body Scan Practices service that depends on body scan, mindfulness, self-awareness, relaxation techniques, progressive muscle relaxation. Find correctness and scalability risks, propose concrete code-level fixes, and provide a test and observability plan. Context: I am preparing material about Body Scan Practices for a real project. The audience includes people with different levels of experience, so the response needs to be precise without assuming unstated background. Background notes: When users ask about techniques, you will provide detailed, step-by-step instructions tailored to their experience levels, whether they are beginners or more advanced practitioners. For common questions like 'How long should a body scan take?' or 'What should I focus on during the practice?', you will emphasize the flexibility of duration and encourage users to listen to their bodies. In edge cases, such as users experiencing discomfort or anxiety during a body scan, you will recommend they pause, breathe deeply, and return to the practice when they feel ready. You also incorporate tools and methodologies like mindfulness apps, audio guides, and meditation journals to enhance the user's experience. For body scan, describe the underlying mechanism and assumptions. Relate it to mindfulness, show representative interfaces or pseudocode where useful, and discuss validation, error handling, security, performance, and observability. Call out assumptions that would change the implementation. For mindfulness, describe the realistic example and edge cases. Relate it to self-awareness, show representative interfaces or pseudocode where useful, and discuss validation, error handling, security, performance, and observability. Call out assumptions that would change the implementation. For self-awareness, describe the alternatives and decision criteria. Relate it to relaxation techniques, show representative interfaces or pseudocode where useful, and discuss validation, error handling, security, performance, and observability. Call out assumptions that would change the implementation. For relaxation techniques, describe the risks, limitations, and failure modes. Relate it to progressive muscle relaxation, show representative interfaces or pseudocode where useful, and discuss validation, error handling, security, performance, and observability. Call out assumptions that would change the implementation. For progressive muscle relaxation, describe the implementation sequence and dependencies. Relate it to guided imagery, show representative interfaces or pseudocode where useful, and discuss validation, error handling, security, performance, and observability. Call out assumptions that would change the implementation. For guided imagery, describe the testing or evidence needed to validate the result. Relate it to stress reduction, show representative interfaces or pseudocode where useful, and discuss validation, error handling, security, performance, and observability. Call out assumptions that would change the implementation. For stress reduction, describe the operational impact and maintenance concerns. Relate it to mental well-being, show representative interfaces or pseudocode where useful, and discuss validation, error handling, security, performance, and observability. Call out assumptions that would change the implementation. For mental well-being, describe the terminology that must remain consistent. Relate it to mindfulness apps, show representative interfaces or pseudocode where useful, and discuss validation, error handling, security, performance, and observability. Call out assumptions that would change the implementation. For mindfulness apps, describe the trade-offs involving cost, quality, time, and reliability. Relate it to meditation, show representative interfaces or pseudocode where useful, and discuss validation, error handling, security, performance, and observability. Call out assumptions that would change the implementation. For meditation, describe the questions a reviewer should ask. Relate it to breathing techniques, show representative interfaces or pseudocode where useful, and discuss validation, error handling, security, performance, and observability. Call out assumptions that would change the implementation. For breathing techniques, describe the underlying mechanism and assumptions. Relate it to audio guides, show representative interfaces or pseudocode where useful, and discuss validation, error handling, security, performance, and observability. Call out assumptions that would change the implementation. For audio guides, describe the realistic example and edge cases. Relate it to body scan, show representative interfaces or pseudocode where useful, and discuss validation, error handling, security, performance, and observability. Call out assumptions that would change the implementation. For body scan, describe the alternatives and decision criteria. Relate it to mindfulness, show representative interfaces or pseudocode where useful, and discuss validation, error handling, security, performance, and observability. Call out assumptions that would change the implementation. For mindfulness, describe the risks, limitations, and failure modes. Relate it to self-awareness, show representative interfaces or pseudocode where useful, and discuss validation, error handling, security, performance, and observability. Call out assumptions that would change the implementation. For self-awareness, describe the implementation sequence and dependencies. Relate it to relaxation techniques, show representative interfaces or pseudocode where useful, and discuss validation, error handling, security, performance, and observability. Call out assumptions that would change the implementation. For relaxation techniques, describe the testing or evidence needed to validate the result. Relate it to progressive muscle relaxation, show representative interfaces or pseudocode where useful, and discuss validation, error handling, security, performance, and observability. Call out assumptions that would change the implementation. For progressive muscle relaxation, describe the operational impact and maintenance concerns. Relate it to guided imagery, show representative interfaces or pseudocode where useful, and discuss validation, error handling, security, performance, and observability. Call out assumptions that would change the implementation. For guided imagery, describe the terminology that must remain consistent. Relate it to stress reduction, show representative interfaces or pseudocode where useful, and discuss validation, error handling, security, performance, and observability. Call out assumptions that would change the implementation. For stress reduction, describe the trade-offs involving cost, quality, time, and reliability. Relate it to mental well-being, show representative interfaces or pseudocode where useful, and discuss validation, error handling, security, performance, and observability. Call out assumptions that would change the implementation. For mental well-being, describe the questions a reviewer should ask. Relate it to mindfulness apps, show representative interfaces or pseudocode where useful, and discuss validation, error handling, security, performance, and observability. Call out assumptions that would change the implementation. For mindfulness apps, describe the underlying mechanism and assumptions. Relate it to meditation, show representative interfaces or pseudocode where useful, and discuss validation, error handling, security, performance, and observability. Call out assumptions that would change the implementation. For meditation, describe the realistic example and edge cases. Relate it to breathing techniques, show representative interfaces or pseudocode where useful, and discuss validation, error handling, security, performance, and observability. Call out assumptions that would change the implementation. For breathing techniques, describe the alternatives and decision criteria. Relate it to audio guides, show representative interfaces or pseudocode where useful, and discuss validation, error handling, security, performance, and observability. Call out assumptions that would change the implementation. For audio guides, describe the risks, limitations, and failure modes. Relate it to body scan, show representative interfaces or pseudocode where useful, and discuss validation, error handling, security, performance, and observability. Call out assumptions that would change the implementation. For body scan, describe the implementation sequence and dependencies. Relate it to mindfulness, show representative interfaces or pseudocode where useful, and discuss validation, error handling, security, performance, and observability. Call out assumptions that would change the implementation. For mindfulness, describe the testing or evidence needed to validate the result. Relate it to self-awareness, show representative interfaces or pseudocode where useful, and discuss validation, error handling, security, performance, and observability. Call out assumptions that would change the implementation. For self-awareness, describe the operational impact and maintenance concerns. Relate it to relaxation techniques, show representative interfaces or pseudocode where useful, and discuss validation, error handling, security, performance, and observability. Call out assumptions that would change the implementation. For relaxation techniques, describe the terminology that must remain consistent. Relate it to progressive muscle relaxation, show representative interfaces or pseudocode where useful, and discuss validation, error handling, security, performance, and observability. Call out assumptions that would change the implementation. For progressive muscle relaxation, describe the trade-offs involving cost, quality, time, and reliability. Relate it to guided imagery, show representative interfaces or pseudocode where useful, and discuss validation, error handling, security, performance, and observability. Call out assumptions that would change the implementation. For guided imagery, describe the questions a reviewer should ask. Relate it to stress reduction, show representative interfaces or pseudocode where useful, and discuss validation, error handling, security, performance, and observability. Call out assumptions that would change the implementation. For stress reduction, describe the underlying mechanism and assumptions. Relate it to mental well-being, show representative interfaces or pseudocode where useful, and discuss validation, error handling, security, performance, and observability. Call out assumptions that would change the implementation. For mental well-being, describe the realistic example and edge cases. Relate it to mindfulness apps, show representative interfaces or pseudocode where useful, and discuss validation, error handling, security, performance, and observability. Call out assumptions that would change the implementation. For mindfulness apps, describe the alternatives and decision criteria. Relate it to meditation, show representative interfaces or pseudocode where useful, and discuss validation, error handling, security, performance, and observability. Call out assumptions that would change the implementation. For meditation, describe the risks, limitations, and failure modes. Relate it to breathing techniques, show representative interfaces or pseudocode where useful, and discuss validation, error handling, security, performance, and observability. Call out assumptions that would change the implementation. For breathing techniques, describe the implementation sequence and dependencies. Relate it to audio guides, show representative interfaces or pseudocode where useful, and discuss validation, error handling, security, performance, and observability. Call out assumptions that would change the implementation. For audio guides, describe the testing or evidence needed to validate the result. Relate it to body scan, show representative interfaces or pseudocode where useful, and discuss validation, error handling, security, performance, and observability. Call out assumptions that would change the implementation. For body scan, describe the operational impact and maintenance concerns. Relate it to mindfulness, show representative interfaces or pseudocode where useful, and discuss validation, error handling, security, performance, and observability. Call out assumptions that would change the implementation. For mindfulness, describe the terminology that must remain consistent. Relate it to self-awareness, show representative interfaces or pseudocode where useful, and discuss validation, error handling, security, performance, and observability. Call out assumptions that would change the implementation. For self-awareness, describe the trade-offs involving cost, quality, time, and reliability. Relate it to relaxation techniques, show representative interfaces or pseudocode where useful, and discuss validation, error handling, security, performance, and observability. Call out assumptions that would change the implementation. For relaxation techniques, describe the questions a reviewer should ask. Relate it to progressive muscle relaxation, show representative.",coding,medium,high,mindfulness,0,0.6751,code,10k_chatbot_prompts,1000-2000,13335,1709,3334,1,0,0,0,0,1,7,0.7488,0.5197,0.81,0.24,0.1413,0.6751,0.005847953216374269,code,0,1,1,0,0,0,0,1,0,100,High,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,REMOTE
gen_004426,"Design a phased rollout for malware sample adoption across teams that depend on endpoint. Include a realistic constraint and one exception case. Format the response as YAML block. Include at least 2 concrete examples. Discuss edge cases and failure modes. Avoid unexplained jargon. Context: I am preparing material about cybersecurity for a real project. The audience includes people with different levels of experience, so the response needs to be precise without assuming unstated background. Address design through the lens of underlying mechanism and assumptions. Connect it to phased, distinguish established facts from assumptions, give a concrete example, and explain what evidence or constraints would lead to a different recommendation. Address phased through the lens of realistic example and edge cases. Connect it to rollout, distinguish established facts from assumptions, give a concrete example, and explain what evidence or constraints would lead to a different recommendation. Address rollout through the lens of alternatives and decision criteria. Connect it to malware, distinguish established facts from assumptions, give a concrete example, and explain what evidence or constraints would lead to a different recommendation. Address malware through the lens of risks, limitations, and failure modes. Connect it to sample, distinguish established facts from assumptions, give a concrete example, and explain what evidence or constraints would lead to a different recommendation. Address sample through the lens of implementation sequence and dependencies. Connect it to adoption, distinguish established facts from assumptions, give a concrete example, and explain what evidence or constraints would lead to a different recommendation. Address adoption through the lens of testing or evidence needed to validate the result. Connect it to across, distinguish established facts from assumptions, give a concrete example, and explain what evidence or constraints would lead to a different recommendation. Address across through the lens of operational impact and maintenance concerns. Connect it to depend, distinguish established facts from assumptions, give a concrete example, and explain what evidence or constraints would lead to a different recommendation. Address depend through the lens of terminology that must remain consistent. Connect it to endpoint, distinguish established facts from assumptions, give a concrete example, and explain what evidence or constraints would lead to a different recommendation. Address endpoint through the lens of trade-offs involving cost, quality, time, and reliability. Connect it to realistic, distinguish established facts from assumptions, give a concrete example, and explain what evidence or constraints would lead to a different recommendation. Address realistic through the lens of questions a reviewer should ask. Connect it to constraint, distinguish established facts from assumptions, give a concrete example, and explain what evidence or constraints would lead to a different recommendation. Address constraint through the lens of underlying mechanism and assumptions. Connect it to exception, distinguish established facts from assumptions, give a concrete example, and explain what evidence or constraints would lead to a different recommendation. Address exception through the lens of realistic example and edge cases. Connect it to design, distinguish established facts from assumptions, give a concrete example, and explain what evidence or constraints would lead to a different recommendation. Address design through the lens of alternatives and decision criteria. Connect it to phased, distinguish established facts from assumptions, give a concrete example, and explain what evidence or constraints would lead to a different recommendation. Address phased through the lens of risks, limitations, and failure modes. Connect it to rollout, distinguish established facts from assumptions, give a concrete example, and explain what evidence or constraints would lead to a different recommendation. Address rollout through the lens of implementation sequence and dependencies. Connect it to malware, distinguish established facts from assumptions, give a concrete example, and explain what evidence or constraints would lead to a different recommendation. Address malware through the lens of testing or evidence needed to validate the result. Connect it to sample, distinguish established facts from assumptions, give a concrete example, and explain what evidence or constraints would lead to a different recommendation. Address sample through the lens of operational impact and maintenance concerns. Connect it to adoption, distinguish established facts from assumptions, give a concrete example, and explain what evidence or constraints would lead to a different recommendation. Address adoption through the lens of terminology that must remain consistent. Connect it to across, distinguish established facts from assumptions, give a concrete example, and explain what evidence or constraints would lead to a different recommendation. Address across through the lens of trade-offs involving cost, quality, time, and reliability. Connect it to depend, distinguish established facts from assumptions, give a concrete example, and explain what evidence or constraints would lead to a different recommendation. Address depend through the lens of questions a reviewer should ask. Connect it to endpoint, distinguish established facts from assumptions, give a concrete example, and explain what evidence or constraints would lead to a different recommendation. Address endpoint through the lens of underlying mechanism and assumptions. Connect it to realistic, distinguish established facts from assumptions, give a concrete example, and explain what evidence or constraints would lead to a different recommendation. Address realistic through the lens of realistic example and edge cases. Connect it to constraint, distinguish established facts from assumptions, give a concrete example, and explain what evidence or constraints would lead to a different recommendation. Address constraint through the lens of alternatives and decision criteria. Connect it to exception, distinguish established facts from assumptions, give a concrete example, and explain what evidence or constraints would lead to a different recommendation. Address exception through the lens of risks, limitations, and failure modes. Connect it to design, distinguish established facts from assumptions, give a concrete example, and explain what evidence or constraints would lead to a different recommendation. Address design through the lens of implementation sequence and dependencies. Connect it to phased, distinguish established facts from assumptions, give a concrete example, and explain what evidence or constraints would lead to a different recommendation. Address phased through the lens of testing or evidence needed to validate the result. Connect it to rollout, distinguish established facts from assumptions, give a concrete example, and explain what evidence or constraints would lead to a different recommendation. Address rollout through the lens of operational impact and maintenance concerns. Connect it to malware, distinguish established facts from assumptions, give a concrete example, and explain what evidence or constraints would lead to a different recommendation. Address malware through the lens of terminology that must remain consistent. Connect it to sample, distinguish established facts from assumptions, give a concrete example, and explain what evidence or constraints would lead to a different recommendation. Address sample through the lens of trade-offs involving cost, quality, time, and reliability. Connect it.",planning,hard,high,cybersecurity,0,0.7728,yaml,existing_project,1000-2000,7794,1101,1949,0,0,0,0,1,1,8,0.4403,0.7,1.0,0.32,0.1413,0.7728,0.01,yaml,0,0,1,0,0,0,0,0,0,84,High,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,REMOTE
imported_682-6,"Review a proposed Networking Events service that depends on networking events, corporate networking, event planning, attendee engagement, event management. Find correctness and scalability risks, propose concrete code-level fixes, and provide a test and observability plan.",coding,medium,medium,corporate_events,0,0.3794,code,10k_chatbot_prompts,under_100,273,35,69,0,0,0,0,0,0,4,0.6106,0.0,0.75,0.0,0.1093,0.3794,0.0,code,0,0,0,0,0,0,0,0,0,36,High,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,REMOTE
imported_460-10,"Develop a twelve-month strategy for Japanese Cultural Expressions. Analyze trade-offs among Japanese culture, cultural expressions, idiomatic phrases, proverbs, traditional arts, budget constraints, operational risks, and how success should be measured. Context: I am preparing material about Japanese Cultural Expressions for a real project. The audience includes people with different levels of experience, so the response needs to be precise without assuming unstated background. Background notes: When answering questions, aim to provide clear, practical explanations and examples to enhance understanding. For common inquiries, such as the meanings of specific expressions or their usage in conversation, provide concise definitions along with contextual examples. In edge cases where expressions may have multiple meanings or interpretations, clarify the context in which they are used to avoid confusion. Utilize methodologies such as comparative analysis for cross-cultural expressions and offer resources for further exploration, like recommended readings or websites. Address Japanese culture through the lens of underlying mechanism and assumptions. Connect it to cultural expressions, distinguish established facts from assumptions, give a concrete example, and explain what evidence or constraints would lead to a different recommendation. Address cultural expressions through the lens of realistic example and edge cases. Connect it to idiomatic phrases, distinguish established facts from assumptions, give a concrete example, and explain what evidence or constraints would lead to a different recommendation. Address idiomatic phrases through the lens of alternatives and decision criteria. Connect it to proverbs, distinguish established facts from assumptions, give a concrete example, and explain what evidence or constraints would lead to a different recommendation. Address proverbs through the lens of risks, limitations, and failure modes. Connect it to traditional arts, distinguish established facts from assumptions, give a concrete example, and explain what evidence or constraints would lead to a different recommendation. Address traditional arts through the lens of implementation sequence and dependencies. Connect it to contemporary references, distinguish established facts from assumptions, give a concrete example, and explain what evidence or constraints would lead to a different recommendation. Address contemporary references through the lens of testing or evidence needed to validate the result. Connect it to language nuances, distinguish established facts from assumptions, give a concrete example, and explain what evidence or constraints would lead to a different recommendation. Address language nuances through the lens of operational impact and maintenance concerns. Connect it to historical context, distinguish established facts from assumptions, give a concrete example, and explain what evidence or constraints would lead to a different recommendation. Address historical context through the lens of terminology that must remain consistent. Connect it to cross-cultural analysis, distinguish established facts from assumptions, give a concrete example, and explain what evidence or constraints would lead to a different recommendation. Address cross-cultural analysis through the lens of trade-offs involving cost, quality, time, and reliability. Connect it to language usage, distinguish established facts from assumptions, give a concrete example, and explain what evidence or constraints would lead to a different recommendation. Address language usage through the lens of questions a reviewer should ask. Connect it to communication styles, distinguish established facts from assumptions, give a concrete example, and explain what evidence or constraints would lead to a different recommendation. Address communication styles through the lens of underlying mechanism and assumptions. Connect it to Japanese society, distinguish established facts from assumptions, give a concrete example, and explain what evidence or constraints would lead to a different recommendation. Address Japanese society through the lens of realistic example and edge cases. Connect it to Japanese culture, distinguish established facts from assumptions, give a concrete example, and explain what evidence or constraints would lead to a different recommendation. Address Japanese culture through the lens of alternatives and decision criteria. Connect it to cultural expressions, distinguish established facts from assumptions, give a concrete example, and explain what evidence or constraints would lead to a different recommendation. Address cultural expressions through the lens of risks, limitations, and failure modes. Connect it to idiomatic phrases, distinguish established facts from assumptions, give a concrete example, and explain what evidence or constraints would lead to a different recommendation. Address idiomatic phrases through the lens of implementation sequence and dependencies. Connect it to proverbs, distinguish established facts from assumptions, give a concrete example, and explain what evidence or constraints would lead to a different recommendation. Address proverbs through the lens of testing or evidence needed to validate the result. Connect it to traditional arts, distinguish established facts from assumptions, give a concrete example, and explain what evidence or constraints would lead to a different recommendation. Address traditional arts through the lens of operational impact and maintenance concerns. Connect it to contemporary references, distinguish established facts from assumptions, give a concrete example, and explain what evidence or constraints would lead to a different recommendation. Address contemporary references through the lens of terminology that must remain consistent. Connect it to language nuances, distinguish established facts from assumptions, give a concrete example, and explain what evidence or constraints would lead to a different recommendation. Address language nuances through the lens of trade-offs involving cost, quality, time, and reliability. Connect it to historical context, distinguish established facts from assumptions, give a concrete example, and explain what evidence or constraints would lead to a different recommendation. Address historical context through the lens of questions a reviewer should ask. Connect it to.",planning,medium,high,japanese_language,0,0.6878,text,10k_chatbot_prompts,500-1000,6442,880,1611,0,0,0,0,0,1,7,0.2647,0.864,0.85,0.24,0.1422,0.6878,0.005681818181818182,text,0,1,1,0,0,0,1,0,0,69,High,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,REMOTE
imported_112-1,What does strategic roadmapping mean in software development? Explain it without designing a full system.,coding,easy,low,roadmapping,0,0.2068,text,10k_chatbot_prompts,under_100,105,15,27,0,0,0,0,0,1,2,0.0,0.0,0.56,0.0,0.0596,0.2068,0.0,text,0,0,0,0,0,0,0,0,0,15,Medium,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,LOCAL
gen_005672,"Compute the break-even threshold for a study protocol when reproducibility issue adds a variable cost to each dataset. Format the response as plain paragraphs. Use enough detail to support a robust answer, including context, assumptions, and acceptance criteria. Include at least 4 concrete examples. Discuss edge cases and failure modes. Avoid unexplained jargon. Context: I am preparing material about research for a real project. The audience includes people with different levels of experience, so the response needs to be precise without assuming unstated background. Address compute through the lens of underlying mechanism and assumptions. Connect it to break-even, distinguish established facts from assumptions, give a concrete example, and explain what evidence or constraints would lead to a different recommendation. Address break-even through the lens of realistic example and edge cases. Connect it to threshold, distinguish established facts from assumptions, give a concrete example, and explain what evidence or constraints would lead to a different recommendation. Address threshold through the lens of alternatives and decision criteria. Connect it to protocol, distinguish established facts from assumptions, give a concrete example, and explain what evidence or constraints would lead to a different recommendation. Address protocol through the lens of risks, limitations, and failure modes. Connect it to reproducibility, distinguish established facts from assumptions, give a concrete example, and explain what evidence or constraints would lead to a different recommendation. Address reproducibility through the lens of implementation sequence and dependencies. Connect it to variable, distinguish established facts from assumptions, give a concrete example, and explain what evidence or constraints would lead to a different recommendation. Address variable through the lens of testing or evidence needed to validate the result. Connect it to dataset, distinguish established facts from assumptions, give a concrete example, and explain what evidence or constraints would lead to a different recommendation. Address dataset through the lens of operational impact and maintenance concerns. Connect it to paragraphs, distinguish established facts from assumptions, give a concrete example, and explain what evidence or constraints would lead to a different recommendation.",reasoning,easy,medium,research,0,0.3363,text,existing_project,250-500,2395,336,599,0,0,0,0,1,1,3,0.312,0.0,0.88,0.08,0.1642,0.3363,0.0029850746268656717,text,0,0,1,0,0,0,0,0,1,32,Medium,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,REMOTE
imported_747-1,"Write a short, lighthearted paragraph inspired by Nursery Rhymes and nursery rhymes.",creative_writing,easy,low,children_s_music,0,0.0665,text,10k_chatbot_prompts,under_100,84,12,21,0,0,0,0,0,0,1,0.0,0.0,0.25,0.0,0.0503,0.0665,0.0,text,0,0,0,0,0,0,0,0,0,5,High,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,LOCAL
imported_101-3,Translate this short sentence into plain English: “A brief introduction to Timeline Development and timeline development.”,translation,easy,low,project_planning,0,0.1861,text,10k_chatbot_prompts,under_100,122,16,31,0,0,0,0,0,0,2,0.0,0.0,0.5,0.0,0.0655,0.1861,0.0,text,0,0,0,0,0,0,0,0,0,14,Medium,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,LOCAL
gen_002923,"Analyze whether a portfolio manager should prioritize credit model improvements or direct mitigation of regulatory breach. Include interacting constraints, uncertainty, and second-order effects. Format the response as JSON object. Provide enough context for a precise answer without requiring external documents. Optimize for low-latency operational use. Show the reasoning steps without skipping assumptions. Maintain a professional, neutral tone.",reasoning,medium,medium,finance,0,0.5461,json,existing_project,under_100,448,57,112,0,0,0,0,0,0,5,0.5472,0.3418,0.8,0.28,0.1451,0.5461,0.03508771929824561,json,0,0,1,0,0,1,0,0,0,45,High,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,REMOTE
