prompt_id,prompt,category,difficulty,expected_reasoning,prompt_length,word_count,estimated_input_tokens,contains_code,contains_math,contains_json,contains_markdown,contains_numbers,contains_question,reasoning_score,technical_complexity,reasoning_depth,task_complexity,constraint_complexity,context_complexity,complexity_score,local_latency_ms,remote_latency_ms,local_cost,remote_cost,local_quality_score,remote_quality_score,label
summarization_019,"Read the following earnings call transcript excerpt and produce a 100-word investor-ready summary highlighting revenue performance, key growth drivers, risks mentioned, and forward guidance: 'Revenue grew 18% year-over-year to $1.2 billion, driven by a 31% increase in cloud segment revenue, which now accounts for 44% of total revenue. The CFO noted that while gross margins expanded 1.8 points to 72.4%, operating expenses rose 22% due to aggressive hiring. The CEO highlighted AI integration across product lines as the primary growth driver for the next two years but flagged macroeconomic uncertainty and potential enterprise spending slowdowns as key risks. Full-year revenue guidance was raised to $4.8 to $5.0 billion.'",summarization,hard,high,727,108,182,0,1,0,0,1,1,2,0.1875,0.0,0.31,0.1,0.1493,0.1577,5138,2410,0.0,0.001985,0.2794,0.8936,REMOTE
summarization_020,"Summarise the following multi-source information into a single coherent 150-word briefing document: Source A: A new European regulation requires all companies processing personal data of EU citizens to appoint a Data Protection Officer by January next year. Source B: Our legal team estimates the compliance cost at $120,000 in the first year, including hiring and tooling. Source C: Our engineering team has flagged that 3 of our 7 data pipelines do not yet meet the new anonymisation requirements. Source D: A competitor was fined €2.4 million last quarter for non-compliance with a similar regulation.",summarization,hard,high,604,94,151,0,0,0,0,1,0,1,0.1875,0.0,0.2,0.26,0.1493,0.1494,4630,2483,0.0,0.002707,0.3546,0.926,REMOTE
summarization_021,"Summarize this email exchange between a client and a customer service representative, identifying the main complaint and the agreed resolution: 'Client: My order arrived damaged. Rep: Sorry, we will send a replacement free of charge. Client: Perfect, thanks.'",summarization,easy,low,259,38,65,0,0,0,0,0,0,1,0.0,0.0,0.3,0.0,0.1058,0.0835,3507,2358,0.0,0.000742,0.3734,0.5204,REMOTE
summarization_022,Write a short summary (3-4 sentences) of this brief news article about a new public transit line opening in a city next month.,summarization,easy,low,126,23,32,1,1,0,0,1,0,1,0.0,0.0,0.25,0.0,0.0669,0.0679,3150,2237,0.0,0.00038,0.4074,0.3621,LOCAL
summarization_023,Condense this meeting transcript into a bulleted list of action items: 'Alice will update slides. Bob will send budget. Charlie to confirm the calendar by Friday.',summarization,easy,low,163,26,41,0,0,0,0,0,0,1,0.0,0.0,0.2,0.0,0.0788,0.0563,2466,2358,0.0,0.000472,0.3844,0.4453,LOCAL
summarization_024,Provide a quick overview (TL;DR) of this instruction manual for setting up a smart home thermostat in under 50 words.,summarization,easy,low,117,20,30,0,0,0,0,1,0,1,0.0,0.0,0.2,0.0,0.064,0.0551,2967,2343,0.0,0.000465,0.3011,0.4739,REMOTE
summarization_025,"Summarize this product description, highlighting the key features and target audience of a new fitness tracker.",summarization,easy,low,111,16,28,0,0,0,0,0,0,1,0.0,0.0,0.2,0.0,0.0611,0.0549,2470,2256,0.0,0.00058,0.3727,0.6252,REMOTE
summarization_026,"Write a brief synopsis of this paragraph discussing the life cycle of a butterfly, explaining the four stages: egg, larva, pupa, and adult.",summarization,easy,low,139,23,35,0,0,0,0,0,0,1,0.0,0.0,0.25,0.0,0.071,0.0682,3244,2328,0.0,0.000607,0.3811,0.6339,REMOTE
summarization_027,"Summarize this memo regarding the new office security protocol, listing the three steps employees must take when entering after hours.",summarization,easy,low,134,20,34,0,0,0,0,0,1,1,0.0,0.0,0.2,0.12,0.1854,0.0792,3159,2265,0.0,0.000615,0.4189,0.6324,REMOTE
summarization_028,Condense this customer feedback report into a single paragraph outlining the main areas of satisfaction and dissatisfaction with a new vacuum cleaner.,summarization,easy,low,150,22,38,0,0,0,0,0,0,1,0.0,0.0,0.2,0.0,0.075,0.056,3116,2270,0.0,0.000675,0.4039,0.6547,REMOTE
summarization_029,"Summarize this text describing the rules of soccer, focusing on team size, game duration, and the primary objective.",summarization,easy,low,116,18,29,0,0,0,0,0,0,1,0.0,0.0,0.2,0.0,0.0626,0.055,3101,2288,0.0,0.000532,0.3216,0.6037,REMOTE
summarization_030,"Provide a summary of this recipe, listing the main preparation steps and cooking times for making a lasagna.",summarization,easy,low,108,18,27,0,0,0,0,0,0,1,0.0,0.0,0.25,0.0,0.0596,0.0673,3076,2809,0.0,0.004398,0.4605,0.947,REMOTE
summarization_031,Write a short summary (2-3 sentences) of this historical paragraph about the construction of the Great Wall of China.,summarization,easy,low,117,19,30,0,1,0,0,1,0,1,0.0,0.0,0.25,0.0,0.064,0.0676,3088,2497,0.0,0.000515,0.3443,0.5684,REMOTE
summarization_032,"Summarize this short paragraph describing the water cycle, focusing on evaporation, condensation, and precipitation.",summarization,easy,low,116,14,29,0,0,0,0,0,0,1,0.0,0.0,0.2,0.0,0.0626,0.055,3063,2273,0.0,0.000392,0.3861,0.3797,LOCAL
summarization_033,"Condense this employee onboarding email into a checklist of the first-day requirements, such as ID collection, IT setup, and HR signoffs.",summarization,easy,low,137,21,35,0,0,0,0,0,0,1,0.0,0.0,0.2,0.0,0.071,0.0557,3252,2281,0.0,0.000518,0.3538,0.5199,REMOTE
summarization_034,"Summarize this announcement from a school principal regarding the rescheduled sports day events, listing new dates and times.",summarization,easy,low,125,18,32,0,0,0,0,0,0,1,0.0,0.0,0.3,0.0,0.0669,0.0804,3068,2305,0.0,0.00052,0.4171,0.529,REMOTE
summarization_035,"Provide a brief overview of this article discussing the benefits of drinking water daily, highlighting the effects on energy levels and skin health.",summarization,easy,low,148,23,37,0,0,0,0,0,0,1,0.0,0.0,0.4,0.0,0.0737,0.1059,3107,2307,0.0,0.000693,0.4525,0.6511,REMOTE
summarization_036,Summarize this short paragraph explaining how a solar panel converts sunlight into electricity using photovoltaic cells.,summarization,easy,low,120,16,30,0,0,0,0,0,1,1,0.0,0.0,0.2,0.0,0.064,0.0551,3043,2387,0.0,0.000365,0.3536,0.3402,LOCAL
summarization_037,"Condense this user review of a hotel into a list of pros and cons, focusing on location, room size, and customer service quality.",summarization,easy,low,129,23,33,0,0,0,0,0,0,4,0.0,0.245,0.75,0.0,0.0683,0.3632,3193,2262,0.0,0.000593,0.3811,0.6389,REMOTE
summarization_038,"Summarize this text outlining the safety rules for a swimming pool, highlighting diving restrictions and adult supervision requirements.",summarization,easy,low,136,18,34,0,0,0,0,0,0,1,0.0,0.0,0.2,0.0,0.0696,0.0556,3052,2379,0.0,0.000645,0.4294,0.6139,REMOTE
summarization_039,"Write a short summary of this article about the discovery of a new dinosaur fossil in Argentina, detailing its estimated size and age.",summarization,easy,low,134,23,34,0,0,0,0,0,0,1,0.0,0.0,0.25,0.0,0.0696,0.0681,3160,2301,0.0,0.000605,0.3554,0.6497,REMOTE
summarization_040,Summarize this short text explaining the concept of recycling and its importance in reducing waste in landfill sites.,summarization,easy,low,117,18,30,0,0,0,0,0,0,1,0.0,0.0,0.2,0.0,0.064,0.0551,3081,2316,0.0,0.000575,0.3343,0.606,REMOTE
summarization_041,"Summarize this 10-page clinical trial research paper abstract, explaining the methodology, sample size, primary endpoints, statistical significance, and clinical implications: 'The trial evaluated a new drug for hypertension on 500 patients over 12 weeks. Systolic pressure decreased significantly (p < 0.01) compared to the placebo group.'",summarization,medium,medium,340,46,85,0,1,0,0,1,0,4,0.5697,0.455,0.2,0.0,0.1242,0.4128,3780,2707,0.0,0.004043,0.3194,0.9333,REMOTE
summarization_042,"Summarize this corporate software security policy regarding remote access, highlighting the requirements for VPN usage, multi-factor authentication (MFA), password complexity rules, session timeouts, and the protocol for reporting a security incident.",summarization,medium,medium,251,31,63,0,0,0,0,0,0,1,0.0,0.0,0.2,0.0,0.3394,0.0772,3415,2311,0.0,0.000928,0.3714,0.6469,REMOTE
summarization_043,"Summarize this commercial real estate lease agreement, extracting the lease term, monthly rent calculation, maintenance responsibilities, security deposit details, subleasing restrictions, and termination clauses.",summarization,medium,medium,213,24,54,0,0,0,0,0,0,2,0.375,0.0,0.2,0.0,0.0942,0.17,3283,2469,0.0,0.002115,0.4072,0.9739,REMOTE
summarization_044,"Summarize this academic literature review on the impact of social media on teenage mental health. Outline the main theories discussed, the conflicting findings, and the suggested areas for future research.",summarization,medium,medium,205,30,52,0,0,0,0,0,0,4,0.35,0.245,0.65,0.0,0.092,0.3729,3264,2871,0.0,0.00787,0.4057,1.0,REMOTE
summarization_045,"Summarize this detailed project status report for a software development team. Identify the completed milestones, active blockages, budget allocation status, and revised target launch dates for the next two quarters.",summarization,medium,medium,216,30,54,0,0,0,0,0,0,3,0.0,0.0,0.94,0.0,0.0942,0.3465,3336,2350,0.0,0.001135,0.3572,0.8978,REMOTE
summarization_046,"Provide a structured summary of this regulatory compliance document regarding GDPR guidelines for customer data storage, outlining the definitions of data controller, consent requirements, data retention policies, and fines for non-compliance.",summarization,medium,medium,243,31,61,0,0,0,0,0,0,2,0.375,0.0,0.25,0.0,0.1017,0.1831,3392,3128,0.0,0.008392,0.3816,0.9667,REMOTE
summarization_047,"Summarize this quarterly earnings call transcript for a public tech firm. Identify the main drivers of revenue growth, the areas of rising operational expenses, and the management's guidance for the upcoming fiscal year.",summarization,medium,medium,220,33,55,1,0,0,0,0,0,3,0.1875,0.0,0.78,0.0,0.0953,0.2589,3309,2397,0.0,0.001017,0.3575,0.8014,REMOTE
summarization_048,"Summarize this document detailing the history of industrial regulations in the United States, tracing the development of labor standards, environmental protection laws, and antitrust policies over the last century.",summarization,medium,medium,214,29,54,0,0,0,0,0,0,1,0.0,0.0,0.2,0.0,0.0942,0.0575,3287,2975,0.0,0.007075,0.4481,0.988,REMOTE
summarization_049,"Summarize this system architecture design description for a scalable web application. Outline the data flow from client requests through load balancers, web servers, redis cache, and read-replica databases.",summarization,medium,medium,206,28,52,0,0,0,0,0,0,3,0.72,0.0,0.2,0.0,0.1734,0.2799,3334,3065,0.0,0.00802,0.3632,1.0,REMOTE
summarization_050,"Summarize this legal non-disclosure agreement (NDA), extracting the definition of confidential information, the exceptions to confidentiality, the duration of the agreement, and the remedies for breach of contract.",summarization,medium,medium,214,28,54,0,0,0,0,0,0,2,0.5625,0.0,0.2,0.0,0.0932,0.2262,3293,2801,0.0,0.002815,0.3785,0.9863,REMOTE
summarization_051,"Summarize this detailed onboarding guide for a healthcare clinic, outlining patient registration, insurance verification, appointment scheduling, billing workflows, and EHR software usage rules.",summarization,medium,medium,194,23,49,0,0,0,0,0,0,2,0.375,0.0,0.26,0.0,0.0885,0.1846,3299,2683,0.0,0.003933,0.4206,0.9739,REMOTE
summarization_052,"Summarize this research paper on the effectiveness of carbon taxes, detailing the impact on emissions, economic growth, consumer energy costs, and business competitiveness across developed nations.",summarization,medium,medium,197,26,50,0,0,0,0,0,0,1,0.0,0.0,0.2,0.0,0.0897,0.0572,3279,3169,0.0,0.009005,0.3961,0.9625,REMOTE
summarization_053,"Summarize this incident report regarding a database outage, detailing the root cause (disk space exhaustion), the timeline of recovery actions, the data loss assessment (zero data lost), and the preventative measures scheduled.",summarization,medium,medium,227,32,57,0,0,0,0,0,0,2,0.0,0.2646,0.4,0.0,0.0975,0.174,3345,2344,0.0,0.000733,0.2339,0.5411,REMOTE
summarization_054,"Summarize this travel guide for Tokyo, extracting the top tourist attractions, recommended transportation options, tipping etiquette, and cultural guidelines for visiting shrines.",summarization,medium,medium,179,22,45,0,0,0,0,0,0,1,0.0,0.0,0.2,0.0,0.0838,0.0567,3215,3096,0.0,0.006622,0.4221,0.9714,REMOTE
summarization_055,"Summarize this change management proposal, detailing the reasons for restructuring the customer support team, the timeline of changes, the training plan, and the metrics of success.",summarization,medium,medium,181,26,46,0,0,0,0,0,0,1,0.0,0.0,0.3,0.0,0.0847,0.0818,3236,2743,0.0,0.005325,0.3446,1.0,REMOTE
summarization_056,"Summarize this textbook chapter on macroeconomics, explaining the definitions of GDP, inflation, unemployment, monetary policy, fiscal policy, and how they interact in a business cycle.",summarization,medium,medium,185,25,47,0,0,0,0,0,1,1,0.0,0.0,0.2,0.0,0.0862,0.0569,3339,3090,0.0,0.009017,0.3336,0.925,REMOTE
summarization_057,"Summarize this product safety report for a smart home lock, outlining the vulnerability discovered (Bluetooth exploit), the firmware patch release, and user instructions for updating the device.",summarization,medium,medium,194,27,49,0,0,0,0,0,0,2,0.38,0.0,0.2,0.0,0.1802,0.1784,3308,2616,0.0,0.001643,0.3611,0.975,REMOTE
summarization_058,"Summarize this strategic proposal for transitioning to a 3PL logistics provider, outlining cost savings, transit time reductions, inventory tracking changes, and risk factor mitigation.",summarization,medium,medium,185,24,47,0,0,0,0,0,0,1,0.0,0.0,0.2,0.0,0.0862,0.0569,3360,2378,0.0,0.001027,0.3336,0.865,REMOTE
summarization_059,"Summarize this academic paper on the Lindy effect, explaining the mathematical foundations, historical examples, and how it applies to estimating the future lifespan of technologies and institutions.",summarization,medium,medium,199,27,50,0,0,0,0,0,1,1,0.175,0.0,0.3,0.0,0.0897,0.1347,3296,3112,0.0,0.006685,0.3035,0.95,REMOTE
summarization_060,"Summarize this corporate travel policy, outlining eligible expenses, hotel booking guidelines, per diem allowances, and the expense reimbursement process.",summarization,medium,medium,154,19,39,0,0,0,0,0,0,1,0.0,0.0,0.2,0.0,0.0763,0.0561,3164,2375,0.0,0.000718,0.5666,0.6582,REMOTE
summarization_061,"Read the attached 50-page commercial Software Master Services Agreement (MSA). Provide a highly detailed, structured summary extracting all clauses relating to intellectual property ownership, source code escrow, liability limitations (including consequential and punitive damages caps), indemnification triggers for third-party patent infringements, data breach notification timelines, and governing law/arbitration provisions. Highlight any clauses that represent high business risk for a vendor company.",summarization,hard,high,506,61,127,0,0,0,0,1,0,3,0.75,0.0,0.41,0.0,0.15,0.3395,4085,3404,0.0,0.009928,0.286,0.925,REMOTE
summarization_062,"Summarize this comprehensive scientific literature review on CRISPR-Cas9 off-target mutations. Detail the biophysical mechanisms driving mismatch tolerance, the experimental methods used to detect off-target cuts (like GUIDE-seq and Dingo-seq), and the proposed engineering enhancements to the Cas9 protein (like high-fidelity variants) designed to minimize off-target cuts, explaining the trade-offs in editing efficiency.",summarization,hard,high,423,52,106,0,0,0,0,0,0,5,0.35,0.4063,0.81,0.0,0.1403,0.4728,4052,3515,0.0,0.008865,0.296,0.96,REMOTE
summarization_063,"Analyze and summarize this corporate annual report (SEC Form 10-K) for a multinational manufacturing conglomerate. Extract and synthesize the financial performance metrics (revenue, EBITDA, net debt to equity ratio), the primary risk factors mentioned (including supply chain vulnerabilities, foreign exchange exposures, and pending litigation), the segment-level operational performance, and the capital expenditure plans for the upcoming fiscal year, presenting the results in a tabular format.",summarization,hard,high,496,65,124,0,0,0,0,1,0,5,0.3975,0.2741,0.85,0.0,0.15,0.4534,4271,3248,0.0,0.0083,0.3668,0.9357,REMOTE
summarization_064,"Summarize this dense regulatory filing regarding banking capital requirements (Basel III framework). Explain the definitions and requirements for Common Equity Tier 1 (CET1) capital, Capital Conservation Buffers, Countercyclical Buffers, Leverage Ratios, and Liquidity Coverage Ratios, detailing the transition timeline and the systemic risks these regulations aim to mitigate.",summarization,hard,high,377,48,95,0,0,0,0,1,1,3,0.1875,0.2625,0.68,0.0,0.19,0.3352,3948,3377,0.0,0.008887,0.3801,0.9,REMOTE
summarization_065,"Summarize this complex medical case study of a patient presenting with overlapping symptoms of systemic lupus erythematosus (SLE) and rheumatoid arthritis (rhupus syndrome). Detail the clinical history, laboratory findings (including ANA, anti-dsDNA, RF, and anti-CCP titers), radiological evidence of joint erosion, treatment protocol (including biologics and immunosuppressants), and the patient's longitudinal response, analyzing the diagnostic challenges.",summarization,hard,high,459,56,115,0,0,0,0,0,0,3,0.75,0.0,0.3,0.0,0.1931,0.3154,4334,3420,0.0,0.007777,0.2889,0.9694,REMOTE
summarization_066,"Summarize this academic treatise on the development of contract law theory from common law foundations to modern uniform codes (UCC). Synthesize the arguments surrounding the doctrine of consideration, promissory estoppel, the parol evidence rule, and the standards for resolving contract ambiguity, comparing the classical formalist and realist legal perspectives.",summarization,hard,high,365,49,92,0,0,0,0,0,0,2,0.1921,0.0,0.4,0.0,0.1298,0.168,3921,3587,0.0,0.0115,0.3836,0.985,REMOTE
summarization_067,"Summarize this highly technical design specification for a decentralized database engine. Outline the consensus protocol (Raft), the memory storage layout (LSM-tree), the concurrency control mechanism (MVCC), and the network partition recovery strategy, explaining the trade-offs made between read latency, write amplification, and consistency.",summarization,hard,high,344,43,86,0,0,0,0,0,0,5,0.8745,0.455,0.2,0.0,0.2987,0.5182,3810,5912,0.0,0.008895,0.3636,0.97,REMOTE
summarization_068,"Summarize this public policy environmental impact assessment report regarding a proposed deep-sea mining project. Outline the environmental baseline data, the projected impact on benthic ecosystems, the sediment plume modeling results, the mitigation strategies proposed by the mining company, and the criticisms raised by independent marine biologists.",summarization,hard,high,353,46,89,1,0,0,0,0,0,1,0.0,0.245,0.2,0.0,0.1269,0.1214,3606,3269,0.0,0.009293,0.3446,0.9513,REMOTE
summarization_069,"Summarize this detailed audit of a cloud enterprise infrastructure's security posture. Synthesize the findings regarding IAM role permissions (least privilege violations), network perimeter controls (exposed ports), data encryption status (S3 buckets unencrypted), logging configurations, and specify prioritize remediation steps based on risk score.",summarization,hard,high,350,43,88,0,0,0,0,0,0,2,0.1875,0.0,0.36,0.0,0.2267,0.1644,3723,18095,0.0,0.00148,0.2898,0.9391,LOCAL
summarization_070,"Summarize this academic research paper on the macroeconomic effects of quantitative easing (QE) programs. Analyze the transmission channels discussed (portfolio balance, signaling, liquidity), the impact on bond yields and asset prices, the criticisms regarding income inequality, and the exit strategies (quantitative tightening).",summarization,hard,high,331,42,83,0,0,0,0,0,0,4,0.2849,0.245,0.75,0.0,0.1225,0.3808,3848,3270,0.0,0.008748,0.2889,0.9743,REMOTE
summarization_071,"Summarize this legal appellate court brief regarding a patent infringement case for a smartphone hardware component. Detail the technical claims, the arguments for and against claim construction, the evidence of prior art, the district court's ruling, and the basis for the appeal, analyzing the legal precedents cited.",summarization,hard,high,319,47,80,0,0,0,0,0,0,1,0.0,0.0,0.3,0.0,0.1188,0.0845,3693,3414,0.0,0.00964,0.2994,0.9667,REMOTE
summarization_072,"Summarize this clinical protocol for a Phase III trial evaluating an oncology drug. Synthesize the patient inclusion/exclusion criteria, the randomized dosing schedules, the primary endpoints (overall survival, progression-free survival), the secondary safety endpoints, and the statistical power calculations, outlining the schedule of events.",summarization,hard,high,344,43,86,0,0,0,0,0,0,2,0.375,0.0,0.3,0.0,0.1845,0.2023,3840,4939,0.0,0.003375,0.3066,0.9763,REMOTE
summarization_073,"Summarize this municipal government report on urban zoning reform. Outline the proposed changes to single-family zoning, the projected impact on housing density and affordability, the infrastructure capacity considerations (water, transit), and the public feedback themes from community hearings.",summarization,hard,high,296,38,74,1,0,0,0,0,0,1,0.0,0.0,0.3,0.0,0.1832,0.0897,3499,2454,0.0,0.001365,0.3329,0.8972,REMOTE
summarization_074,"Summarize this academic article on the history of antitrust enforcement against tech monopolies. Synthesize the legal arguments in cases against IBM, Microsoft, and recent platforms, comparing the traditional consumer welfare standard with modern platform-dominance theories.",summarization,hard,high,275,35,69,0,0,0,0,0,0,1,0.175,0.0,0.3,0.0,0.1097,0.1363,3590,3257,0.0,0.009803,0.3088,0.9727,REMOTE
summarization_075,"Summarize this detailed technical blueprint for establishing a security operations center (SOC). Synthesize the sections on tool ingestion (SIEM, EDR), incident triage workflows, team scheduling, metrics (MTTD, MTTR), and integration with executive crisis management protocols.",summarization,hard,high,277,35,70,0,0,0,0,0,0,1,0.0,0.0,0.36,0.0,0.1106,0.0988,3679,3040,0.0,0.005285,0.4068,0.9235,REMOTE
summarization_076,"Summarize this environmental policy document regarding international carbon offset markets under Article 6 of the Paris Agreement. Detail the mechanisms for transferring mitigation outcomes, the rules to prevent double-counting, the additionality criteria, and the debates surrounding integrity.",summarization,hard,high,295,37,74,0,0,0,0,1,0,1,0.1875,0.0,0.2,0.0,0.1144,0.1154,3498,3459,0.0,0.010345,0.3734,0.9735,REMOTE
summarization_077,"Summarize this research paper on the physical and computing limitations of silicon scaling (ending of Moore's Law). Synthesize the physical barriers discussed (leakage currents, thermal dissipation), the architectural innovations (chiplets, 3D stacking), and the potential of alternative materials (carbon nanotubes).",summarization,hard,high,317,40,80,0,0,0,0,0,0,1,0.0,0.0,0.3,0.0,0.1197,0.0846,3692,9887,0.0,0.00932,0.3883,0.9636,LOCAL
summarization_078,"Summarize this historical analysis of the fall of the Western Roman Empire. Synthesize the arguments regarding internal economic decay, military recruitment changes, pressure from external migrations, and administrative fragmentation, evaluating the weight assigned to each factor.",summarization,hard,high,281,36,71,0,0,0,0,0,0,1,0.0,0.0,0.3,0.0,0.1116,0.0839,3659,3373,0.0,0.008858,0.3361,0.9625,REMOTE
summarization_079,"Summarize this technical specification for a high-frequency trading (HFT) hardware system. Outline the FPGA network interface card configurations, the direct memory access (DMA) protocols, the kernel bypass techniques, and the latency measurement methods (tick-to-trade).",summarization,hard,high,271,34,68,1,0,0,0,0,0,1,0.0,0.0,0.2,0.0,0.1797,0.0644,3587,9954,0.0,0.0039,0.3231,0.9559,LOCAL
summarization_080,"Summarize this government policy report on national cybersecurity strategy. Synthesize the pillars of defending critical infrastructure, disrupting threat actors, shifting liability for insecure software, and investing in resilient technologies, explaining the legislative proposals.",summarization,hard,high,283,33,71,0,0,0,0,0,0,1,0.1875,0.0,0.3,0.0,0.1803,0.1457,3565,2859,0.0,0.006687,0.3592,0.9906,REMOTE
translation_001,Translate the following sentence into French: 'The meeting has been rescheduled to Monday morning.',translation,easy,low,99,14,25,0,0,0,0,0,0,1,0.0,0.0,0.3,0.0,0.0566,0.0795,3194,8921,0.0,0.000923,0.266,0.73,LOCAL
translation_002,Translate the following sentence into Spanish: 'Please send the updated report by the end of the day.',translation,easy,low,102,17,26,0,0,0,0,0,0,1,0.0,0.0,0.2,0.0,0.058,0.0546,2463,2351,0.0,0.000855,0.2011,0.6371,REMOTE
translation_003,Translate the following sentence into German: 'We are looking for a software engineer with experience in Python and cloud services.',translation,easy,low,132,20,33,1,0,0,0,0,0,1,0.0,0.0,0.2,0.0,0.0683,0.0555,2403,2447,0.0,0.001332,0.2139,0.9079,REMOTE
translation_004,Translate the following sentence into Portuguese: 'Thank you for attending today's workshop. Your feedback is very valuable to us.',translation,easy,low,131,19,33,0,0,0,0,0,0,1,0.0,0.0,0.2,0.0,0.0683,0.0555,3164,2455,0.0,0.001362,0.2311,0.82,REMOTE
translation_005,"Translate the following sentence into Italian: 'The customer support team is available from Monday to Friday, 9am to 6pm.'",translation,easy,low,122,19,31,0,0,0,0,0,0,1,0.0,0.0,0.2,0.0,0.0655,0.0552,3102,2567,0.0,0.001128,0.2011,0.7292,REMOTE
translation_006,Translate the following sentence into Hindi: 'Could you please confirm your attendance at the upcoming conference?',translation,easy,low,115,16,29,0,0,0,0,0,1,1,0.0,0.0,0.2,0.0,0.0626,0.055,3130,2432,0.0,0.000862,0.1161,0.4511,REMOTE
translation_007,Translate the following sentence into Japanese: 'Our office will be closed on public holidays. Please check the schedule on our website.',translation,easy,low,137,21,35,1,0,0,0,0,0,1,0.0,0.0,0.3,0.0,0.071,0.0807,3183,2581,0.0,0.001307,0.1611,0.4911,REMOTE
translation_008,"Translate the following business email paragraph into French, preserving formal tone: 'We regret to inform you that the delivery of your order has been delayed due to unforeseen logistical issues. We sincerely apologise for any inconvenience this may cause and will provide an updated delivery estimate within 48 hours.'",translation,medium,medium,320,49,80,0,0,0,0,1,0,1,0.0,0.0,0.2,0.1,0.1198,0.0716,3686,2544,0.0,0.00153,0.2374,0.6513,REMOTE
translation_009,Translate the following technical description into Spanish: 'The API uses token-based authentication. Each request must include a valid bearer token in the Authorization header. Tokens expire after 24 hours and must be refreshed using the refresh endpoint.',translation,medium,medium,257,37,65,0,0,0,0,1,0,1,0.0,0.0,0.2,0.24,0.2433,0.0983,3501,2543,0.0,0.001512,0.3518,0.7381,REMOTE
translation_010,"Translate the following paragraph from French to English: 'Le développement logiciel agile repose sur des principes de collaboration, de flexibilité et de livraison continue de valeur. Les équipes se réunissent régulièrement pour évaluer les progrès et adapter les priorités en fonction des retours des utilisateurs.'",translation,medium,medium,317,45,80,0,0,0,0,0,0,1,0.0,0.0,0.2,0.0,0.1193,0.0595,3850,2421,0.0,0.00174,0.3525,0.7643,REMOTE
translation_011,"Translate the following product description into German, maintaining a marketing tone: 'Introducing NovaMind — the AI-powered productivity assistant that learns your work habits and helps you focus on what matters most. Available on iOS and Android, NovaMind integrates with your calendar, email, and task manager for a seamless experience.'",translation,medium,medium,341,49,86,0,0,0,0,0,1,1,0.0,0.0,0.4,0.1,0.125,0.122,3847,2561,0.0,0.002005,0.205,0.7253,REMOTE
translation_012,"Translate the following legal notice into Spanish: 'By using this service, you agree to our Terms of Service and Privacy Policy. We reserve the right to suspend accounts that violate our community guidelines without prior notice.'",translation,medium,medium,230,36,58,0,0,0,0,0,0,1,0.0,0.0,0.2,0.0,0.0985,0.0579,3727,2498,0.0,0.001185,0.2261,0.5815,REMOTE
translation_013,"Translate the following paragraph from Spanish to English: 'La inteligencia artificial está transformando la forma en que las empresas gestionan sus datos y toman decisiones estratégicas. Gracias a los avances en el aprendizaje automático, ahora es posible analizar grandes volúmenes de información en tiempo real.'",translation,medium,medium,315,45,79,0,0,0,0,0,0,1,0.0,0.0,0.2,0.0,0.119,0.0595,3946,2351,0.0,0.000907,0.2748,0.449,REMOTE
translation_014,"Translate the following instructions into Italian, maintaining clarity and precision: 'To reset your password, click the Forgot Password link on the login page. Enter your registered email address and click Submit. You will receive a password reset link within 5 minutes. The link is valid for 30 minutes.'",translation,medium,medium,306,48,77,0,0,0,0,1,0,1,0.0,0.0,0.2,0.0,0.116,0.0593,3736,2496,0.0,0.001512,0.2042,0.7287,REMOTE
translation_015,"Translate the following academic abstract from English into French, preserving precise technical vocabulary: 'This paper presents a novel architecture for distributed neural network training using asynchronous gradient aggregation. Our approach reduces communication overhead by 38% while maintaining model accuracy within 0.5% of synchronous baselines. We evaluate our method on three large-scale benchmarks and demonstrate consistent improvements in training throughput across heterogeneous hardware configurations.'",translation,hard,high,518,63,130,0,0,0,0,1,0,5,0.4287,0.3024,0.75,0.0,0.2619,0.458,4008,2648,0.0,0.003225,0.2407,0.7562,REMOTE
translation_016,"Translate the following legal contract clause from English into German, preserving all legal terminology and formal register: 'Neither party shall be liable to the other for any indirect, incidental, consequential, special, or exemplary damages arising out of or related to this Agreement, including but not limited to loss of revenue, loss of profits, loss of business, or loss of data, even if advised of the possibility of such damages.'",translation,hard,high,440,69,110,0,0,0,0,0,0,1,0.159,0.0,0.2,0.0,0.1428,0.1091,4091,2528,0.0,0.001705,0.1961,0.5896,REMOTE
translation_017,"Translate the following medical information paragraph into Spanish, ensuring accuracy of all clinical terminology: 'The patient was administered a loading dose of 75 mg clopidogrel followed by a maintenance dose of 75 mg daily. Antiplatelet therapy was initiated in conjunction with aspirin 100 mg to reduce the risk of recurrent thrombotic events following percutaneous coronary intervention.'",translation,hard,high,394,56,99,0,0,0,0,1,0,1,0.225,0.0,0.2,0.0,0.135,0.1283,4006,2630,0.0,0.002527,0.2356,0.7457,REMOTE
translation_018,"Translate the following from German to English, then explain two translation choices you made and why: 'Die Datenschutz-Grundverordnung verpflichtet Unternehmen dazu, personenbezogene Daten nur für festgelegte, eindeutige und legitime Zwecke zu erheben und sie nicht in einer mit diesen Zwecken nicht zu vereinbarenden Weise weiter zu verarbeiten.'",translation,hard,high,348,47,87,0,0,0,0,0,1,1,0.0,0.0,0.4,0.0,0.1259,0.1101,4115,2612,0.0,0.003087,0.3002,0.8239,REMOTE
